epoch,accuracy,loss,precision,recall,F1-Score,val_accuracy,val_loss,val_precision,val_recall,val_F1-Score
0.0,0.8707887530326843,0.2649097049007049,0.8955032825469971,0.8433811664581299,0.866523265838623,0.886198878288269,0.23655278228796445,0.903874933719635,0.8669484257698059,0.8835572004318237
1.0,0.8888704180717468,0.23133162115628902,0.9120690822601318,0.8637536764144897,0.8856559991836548,0.8928254842758179,0.2236554523309072,0.9206412434577942,0.8617038726806641,0.8891868591308594
2.0,0.892280638217926,0.22446342800672237,0.9154129028320312,0.8669539093971252,0.8891399502754211,0.8926772475242615,0.2231867154286458,0.9216073751449585,0.8612561821937561,0.8889512419700623
3.0,0.8942933082580566,0.2204995839144939,0.9174796342849731,0.8686131834983826,0.8911895155906677,0.894858717918396,0.22020360940541978,0.9269846677780151,0.8591142296791077,0.8908228278160095
4.0,0.8950390219688416,0.21938850093346376,0.9184175729751587,0.8691496253013611,0.8919246792793274,0.8939332365989685,0.2207881097457348,0.9074671864509583,0.8795256018638611,0.8919731974601746
