epoch,accuracy,loss,precision,recall,F1-Score,val_accuracy,val_loss,val_precision,val_recall,val_F1-Score
0.0,0.5521984696388245,0.65832771558028,0.556865394115448,0.7167240381240845,0.6064248085021973,0.5821093320846558,0.6225115505854288,0.5949236154556274,0.833903431892395,0.6764929890632629
1.0,0.6090156435966492,0.6070801186714417,0.6384289860725403,0.7271324992179871,0.6483594179153442,0.6283413171768188,0.5921719706975497,0.6692447066307068,0.7726344466209412,0.6779190301895142
2.0,0.6327353715896606,0.5897861990561852,0.6757418513298035,0.6918843984603882,0.653005838394165,0.6350600719451904,0.5871547562648088,0.6797822117805481,0.7131083607673645,0.6662598848342896
3.0,0.6348457336425781,0.5869311986366907,0.668129026889801,0.5947682857513428,0.5977074503898621,0.637828528881073,0.5882201917966207,0.6921217441558838,0.5529028177261353,0.5954320430755615
4.0,0.6359882950782776,0.585544314170495,0.6620770692825317,0.5067418813705444,0.5491933226585388,0.6319631338119507,0.5868779743634738,0.552627444267273,0.5313683748245239,0.5177338123321533
