epoch,accuracy,loss,precision,recall,F1-Score,val_accuracy,val_loss,val_precision,val_recall,val_F1-Score
0.0,0.9238051176071167,0.16950455117684143,0.9348887205123901,0.9155123233795166,0.9219689965248108,0.9436875581741333,0.12871073192504587,0.9409416913986206,0.9497183561325073,0.9439407587051392
1.0,0.9489503502845764,0.11908564191598159,0.9579188227653503,0.9412332773208618,0.9484018683433533,0.9487465023994446,0.1194273734190425,0.9630809426307678,0.935708224773407,0.9481072425842285
2.0,0.9524228572845459,0.11139343030941792,0.960752010345459,0.9451756477355957,0.951952338218689,0.950674295425415,0.11454634276814148,0.9568626284599304,0.9458745121955872,0.950393795967102
3.0,0.95466548204422,0.1065394998399111,0.9627020359039307,0.9475430846214294,0.9542023539543152,0.9529155492782593,0.10929246420865177,0.9485028982162476,0.959149956703186,0.9531179666519165
4.0,0.9567908644676208,0.10178159697697713,0.9642084240913391,0.9501237273216248,0.9563807249069214,0.9551914930343628,0.10578021492625846,0.9631746411323547,0.9475775957107544,0.954663097858429
