auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9747231602668762,0.9087134003639221,0.9063127636909485,0.19473277032375336,0.9297217130661011,0.8842533826828003,0.9732528328895569,0.9051602482795715,0.9004617929458618,0.2031150460243225,0.9461265802383423,0.8592466115951538
0.9741505980491638,0.9076476693153381,0.9052053093910217,0.19714221358299255,0.9288078546524048,0.8829583525657654,0.9716726541519165,0.8948162198066711,0.8974443078041077,0.2193458527326584,0.8748221397399902,0.9214872717857361
0.9735820889472961,0.9065796136856079,0.9041050672531128,0.1993246078491211,0.9278463125228882,0.8817101120948792,0.9690196514129639,0.8939387798309326,0.8944999575614929,0.21884413063526154,0.8889886140823364,0.9003013372421265
0.9732609391212463,0.9059844017028809,0.9035001397132874,0.20053140819072723,0.9272698760032654,0.8810592889785767,0.9553319215774536,0.8677483797073364,0.8491395115852356,0.3193652331829071,0.9861024618148804,0.7460102438926697
0.9731698036193848,0.9057671427726746,0.9032706022262573,0.2009018063545227,0.9271224141120911,0.8807517886161804,0.9345080852508545,0.878915011882782,0.8680826425552368,0.4453109800815582,0.951663076877594,0.7983810901641846
0.9731431007385254,0.9057559967041016,0.903259813785553,0.20099787414073944,0.9270594716072083,0.8807976245880127,0.9399168491363525,0.8718224167823792,0.8562554717063904,0.4126296043395996,0.9727205634117126,0.7651013135910034
0.9731432199478149,0.9057578444480896,0.9032616019248962,0.2010064423084259,0.9271048903465271,0.8807510137557983,0.9719281792640686,0.9032129049301147,0.8992939591407776,0.2058291882276535,0.9360419511795044,0.865568220615387
0.9731152653694153,0.9057128429412842,0.9032192826271057,0.20110143721103668,0.9270536303520203,0.8807103037834167,0.9699152112007141,0.8937762975692749,0.8953554630279541,0.22044958174228668,0.8814561367034912,0.9099247455596924
0.9731067419052124,0.9056949019432068,0.9031932353973389,0.20114484429359436,0.9270150661468506,0.8807143568992615,0.9719240665435791,0.8982289433479309,0.8908432126045227,0.21602001786231995,0.959119975566864,0.8319157958030701
0.9731220602989197,0.9057350754737854,0.90323805809021,0.20110373198986053,0.9270552396774292,0.8807567954063416,0.9632075428962708,0.879203736782074,0.8648855686187744,0.26567381620407104,0.9792876243591309,0.774794340133667
