auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.965846061706543,0.8933595418930054,0.8877856731414795,0.22775530815124512,0.9360304474830627,0.8444100618362427,0.9706305265426636,0.8949967622756958,0.8867751955986023,0.21379663050174713,0.9604716300964355,0.8239009976387024
0.966473400592804,0.8943868279457092,0.8889404535293579,0.22565403580665588,0.9365742206573486,0.8460522294044495,0.9710415005683899,0.9002912044525146,0.8948804140090942,0.2091408371925354,0.9449176788330078,0.8501394987106323
0.9667089581489563,0.8947152495384216,0.889308750629425,0.22485007345676422,0.9368301630020142,0.8464919328689575,0.9716041684150696,0.9024511575698853,0.8990070819854736,0.20608438551425934,0.9307087659835815,0.8696472644805908
0.9668692946434021,0.8951709270477295,0.889811635017395,0.22433742880821228,0.9370915293693542,0.8471987843513489,0.9692984819412231,0.8979249596595764,0.894440770149231,0.21552960574626923,0.924892783164978,0.86618971824646
0.9669882655143738,0.8952757120132446,0.8899483680725098,0.22390151023864746,0.9370415210723877,0.8474752306938171,0.9714906811714172,0.9006117582321167,0.8949583172798157,0.20840224623680115,0.9474903345108032,0.8482319712638855
0.9671157598495483,0.895516037940979,0.8902098536491394,0.22351300716400146,0.9372082948684692,0.8478179574012756,0.970055878162384,0.8988824486732483,0.894021213054657,0.2114115208387375,0.9378780126571655,0.8543542623519897
0.967166006565094,0.8956472277641296,0.8903613686561584,0.22331267595291138,0.9371950626373291,0.848112940788269,0.9713723659515381,0.9020405411720276,0.9003911018371582,0.20933380722999573,0.9147952198982239,0.8866655230522156
0.967192530632019,0.895662248134613,0.8903812170028687,0.22319285571575165,0.9372268915176392,0.848112165927887,0.971352219581604,0.9020124673843384,0.8978651762008667,0.2065209597349167,0.9362221956253052,0.8628007769584656
0.9672129154205322,0.8957356810569763,0.8904488682746887,0.2231270968914032,0.9373157024383545,0.8481776714324951,0.9693208932876587,0.898109495639801,0.8952873945236206,0.21445615589618683,0.9196664094924927,0.8724256753921509
0.9672294855117798,0.8957806825637817,0.8904967308044434,0.2230944037437439,0.9373769164085388,0.848210871219635,0.9726263284683228,0.9023257493972778,0.896724283695221,0.20335736870765686,0.949824869632721,0.8495280146598816
