auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9680598378181458,0.8975713849067688,0.8926957845687866,0.220279723405838,0.9366847276687622,0.8527692556381226,0.9727265238761902,0.90458083152771,0.9008630514144897,0.20322489738464355,0.9361425042152405,0.8683977127075195
0.967570424079895,0.896806538105011,0.8918460011482239,0.22205360233783722,0.9362327456474304,0.8515992760658264,0.9701835513114929,0.8991121053695679,0.8966894745826721,0.21369539201259613,0.9176795482635498,0.8768848180770874
0.9669914841651917,0.895756721496582,0.890617847442627,0.22397489845752716,0.9361233711242676,0.8494598269462585,0.9695671796798706,0.8960729837417603,0.889214277267456,0.21478763222694397,0.9506853222846985,0.835484504699707
0.9666216969490051,0.8950541615486145,0.8898627161979675,0.22530576586723328,0.9354948997497559,0.8486052751541138,0.9710302352905273,0.9013293981552124,0.8971266746520996,0.20843245089054108,0.9357803463935852,0.8618011474609375
0.9664942026138306,0.8948668837547302,0.8896071910858154,0.2257336676120758,0.9358523488044739,0.8478311896324158,0.9712802171707153,0.9006723165512085,0.8954420685768127,0.20806346833705902,0.9438697099685669,0.8520119786262512
0.9664727449417114,0.894864022731781,0.8896422386169434,0.22585360705852509,0.9354750514030457,0.8482174873352051,0.9702443480491638,0.8966997265815735,0.8895037770271301,0.21275177597999573,0.9546763300895691,0.8329434394836426
0.9664466977119446,0.8947264552116394,0.889468789100647,0.22590389847755432,0.9355985522270203,0.8477934002876282,0.9720475673675537,0.9033521413803101,0.8997306227684021,0.20558054745197296,0.9335393309593201,0.8685369491577148
0.9664450287818909,0.8947747349739075,0.8895339965820312,0.2259182631969452,0.935556173324585,0.8479412794113159,0.9640370011329651,0.8873367309570312,0.8841567635536194,0.2344856858253479,0.9087639451026917,0.8611266016960144
0.9664588570594788,0.8948060274124146,0.8895413875579834,0.22587370872497559,0.9357393980026245,0.8478178381919861,0.9707704782485962,0.901127815246582,0.8973093628883362,0.2089822143316269,0.9321560263633728,0.8652281761169434
0.9664112329483032,0.8947001099586487,0.8894158005714417,0.22602607309818268,0.9357499480247498,0.8475794196128845,0.9719172716140747,0.9008578658103943,0.8946725726127625,0.20735685527324677,0.9527657628059387,0.8435344099998474
