auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9584822654724121,0.879880428314209,0.8736324310302734,0.2500801980495453,0.9215426445007324,0.8304430246353149,0.9697982668876648,0.898597002029419,0.8969175219535828,0.216652974486351,0.9110432267189026,0.8834568858146667
0.9641813635826111,0.8907737135887146,0.885077714920044,0.2331215739250183,0.9330887794494629,0.8419022560119629,0.9687915444374084,0.8800808787345886,0.8660460710525513,0.23222407698631287,0.9788459539413452,0.7769522666931152
0.964743435382843,0.8917601108551025,0.8861833214759827,0.23137173056602478,0.9336839318275452,0.8434069156646729,0.9668535590171814,0.89383465051651,0.892179548740387,0.22517026960849762,0.905349850654602,0.8796302080154419
0.9648787975311279,0.8919946551322937,0.8864753246307373,0.23091758787631989,0.9335150122642517,0.8440878987312317,0.9690266847610474,0.8980659246444702,0.894819974899292,0.2152734398841858,0.9230995774269104,0.8684818744659424
0.9649538397789001,0.8921190500259399,0.8866102695465088,0.23069977760314941,0.9336478114128113,0.8442174196243286,0.9638922810554504,0.8787329792976379,0.8662256002426147,0.24153389036655426,0.9640567898750305,0.7868000864982605
0.9649509787559509,0.89210444688797,0.8865945935249329,0.23072677850723267,0.9335982799530029,0.8442375659942627,0.9635689854621887,0.8843071460723877,0.8847960233688354,0.243318572640419,0.8802796602249146,0.8896021842956543
0.9649710655212402,0.8921981453895569,0.8866806030273438,0.2306777983903885,0.9338361620903015,0.8441913723945618,0.9699529409408569,0.8806344866752625,0.8664442300796509,0.2318541407585144,0.9814428687095642,0.7759401798248291
0.9649998545646667,0.892205536365509,0.8866830468177795,0.2305460423231125,0.9338251948356628,0.8442186713218689,0.9687871932983398,0.8962507247924805,0.8946916460990906,0.2217138409614563,0.9073446989059448,0.8826330304145813
0.965053915977478,0.8922581076622009,0.8867121934890747,0.23042920231819153,0.9341140389442444,0.8440310955047607,0.9590378999710083,0.8796184062957764,0.8782360553741455,0.26016852259635925,0.8875857591629028,0.8693397641181946
0.9650903940200806,0.8923448324203491,0.8868098258972168,0.23032204806804657,0.9341992139816284,0.8441289663314819,0.9703325033187866,0.8995272517204285,0.8946055173873901,0.2118278294801712,0.9393590092658997,0.8541975021362305
