auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.7991765737533569,0.7010742425918579,0.6786010265350342,0.5124455094337463,0.7334645986557007,0.6316299438476562,0.8535767197608948,0.7432356476783752,0.7252222895622253,0.4681934416294098,0.7795885801315308,0.678223192691803
0.7992448806762695,0.7011967301368713,0.6781947016716003,0.5124014019966125,0.7344502210617065,0.6302035450935364,0.8534141182899475,0.744060218334198,0.7266901135444641,0.46768710017204285,0.7792604565620422,0.6810351610183716
0.7994094491004944,0.7013168334960938,0.6779011487960815,0.5121683478355408,0.7352669835090637,0.6290895938873291,0.8559697270393372,0.7472553849220276,0.732185423374176,0.46626871824264526,0.7782638669013977,0.6915364861488342
0.7993664741516113,0.7012385725975037,0.6780840158462524,0.5121384859085083,0.7347416281700134,0.629801869392395,0.8530053496360779,0.7435411810874939,0.7254871726036072,0.4694554805755615,0.7800703048706055,0.6783258318901062
0.7996549606323242,0.7014557123184204,0.6783181428909302,0.5118771195411682,0.7349985837936401,0.6300125122070312,0.8523694276809692,0.7432259321212769,0.7253904938697815,0.46891236305236816,0.7791895270347595,0.678817629814148
0.7996208071708679,0.7014755606651306,0.6783555746078491,0.512000322341919,0.7350103259086609,0.6300532221794128,0.853410005569458,0.7449313998222351,0.7299723029136658,0.468916654586792,0.7750957012176514,0.6901051998138428
0.7998864054679871,0.7018210887908936,0.6790050864219666,0.5118077397346497,0.7349690794944763,0.6312093734741211,0.8541715741157532,0.7448797821998596,0.7284332513809204,0.46686679124832153,0.7782905101776123,0.68485027551651
0.7998083233833313,0.7016317248344421,0.6782112121582031,0.5117909908294678,0.7356835007667542,0.6293165683746338,0.853028416633606,0.7435406446456909,0.7274409532546997,0.4690125584602356,0.7758161425590515,0.6850305795669556
0.7997832894325256,0.7015741467475891,0.6783233880996704,0.5117107033729553,0.7353368997573853,0.6297664642333984,0.8544444441795349,0.7454557418823242,0.7293206453323364,0.4678526818752289,0.7783414721488953,0.6863802671432495
0.7998818159103394,0.7017183899879456,0.6783737540245056,0.5116239786148071,0.7356635332107544,0.6296232342720032,0.8529111742973328,0.7438311576843262,0.7271990180015564,0.46858733892440796,0.7773494124412537,0.6834039688110352
