auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.7954570055007935,0.6981601119041443,0.679761528968811,0.5165271162986755,0.7235972285270691,0.6412001848220825,0.8523719310760498,0.7453019618988037,0.7301802635192871,0.4687567949295044,0.775934100151062,0.6897947192192078
0.796880841255188,0.6992995142936707,0.6791407465934753,0.5148607492446899,0.7276480793952942,0.6369583010673523,0.8530026078224182,0.7445628046989441,0.7295093536376953,0.46716052293777466,0.7748511433601379,0.6894621849060059
0.7977094650268555,0.7000090479850769,0.6784127354621887,0.5140636563301086,0.7307400107383728,0.6333407163619995,0.8557478785514832,0.7478440403938293,0.7345449328422546,0.46522796154022217,0.7751032710075378,0.6982993483543396
0.798099160194397,0.7003372311592102,0.6790468096733093,0.5137090682983398,0.730692446231842,0.6344695091247559,0.8535028696060181,0.7460086345672607,0.7309781312942505,0.46828433871269226,0.7766114473342896,0.6906901597976685
0.7983728647232056,0.7005787491798401,0.6786421537399292,0.513384997844696,0.7319976687431335,0.6327890157699585,0.856521487236023,0.7486250400543213,0.7359325289726257,0.46554261445999146,0.7747217416763306,0.7011273503303528
0.7983746528625488,0.700545072555542,0.6788459420204163,0.5133205056190491,0.7315874099731445,0.6334482431411743,0.8553575277328491,0.7481540441513062,0.7365065217018127,0.4676661193370819,0.7718910574913025,0.7045012712478638
0.7987139225006104,0.7007519006729126,0.6787718534469604,0.5129613876342773,0.7322933077812195,0.6327847838401794,0.8542283773422241,0.7462144494056702,0.7325511574745178,0.4682314693927765,0.7738909721374512,0.6956886649131775
0.7988286018371582,0.7008708119392395,0.6784328818321228,0.5128774046897888,0.733148992061615,0.6315731406211853,0.8541067838668823,0.7452263832092285,0.7305173873901367,0.46812817454338074,0.7749358415603638,0.6911954283714294
0.7989906072616577,0.7009924650192261,0.6785542964935303,0.5126350522041321,0.7333099842071533,0.6316582560539246,0.8541252613067627,0.7445287704467773,0.7270022630691528,0.4687269926071167,0.7802038788795471,0.68086838722229
0.7989575862884521,0.7009392380714417,0.6789785623550415,0.5126723647117615,0.7324876189231873,0.6330140233039856,0.8537353277206421,0.7456991076469421,0.73089200258255,0.46878281235694885,0.7757256627082825,0.6912480592727661
