auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.7612928152084351,0.669182300567627,0.6589003205299377,0.5495575070381165,0.6800582408905029,0.6388809084892273,0.8437579870223999,0.7373524904251099,0.7259135246276855,0.47890985012054443,0.758628785610199,0.6962184906005859
0.7888426184654236,0.6926959156990051,0.6760624051094055,0.5240685939788818,0.7144587635993958,0.6418747901916504,0.8448169231414795,0.7402428984642029,0.7285410165786743,0.4747968018054962,0.7625992298126221,0.6976743340492249
0.7893821597099304,0.6930803060531616,0.6764900088310242,0.5233374834060669,0.7148536443710327,0.6423282027244568,0.8479527831077576,0.7413574457168579,0.73000168800354,0.47601908445358276,0.7632231116294861,0.6998217701911926
0.7905288934707642,0.6940144896507263,0.6779327392578125,0.5222105383872986,0.7152431607246399,0.6446196436882019,0.8482210636138916,0.7420966029167175,0.7338457107543945,0.47490355372428894,0.7578182816505432,0.7116056084632874
0.7910221219062805,0.6944652199745178,0.6783555150032043,0.5216479897499084,0.7158311009407043,0.6448870897293091,0.8493662476539612,0.7424374222755432,0.7345128655433655,0.47424137592315674,0.7575196027755737,0.7131525874137878
0.7911643981933594,0.6944169998168945,0.6791692972183228,0.5215262174606323,0.7145453095436096,0.6474261283874512,0.8528696894645691,0.7468026280403137,0.7392325401306152,0.4710552990436554,0.7617208361625671,0.7183013558387756
0.7910465002059937,0.694480836391449,0.6790696978569031,0.5216742753982544,0.7148604989051819,0.6469739675521851,0.8529540300369263,0.7467851042747498,0.742351233959198,0.4724060893058777,0.7552740573883057,0.7301568388938904
0.7912060022354126,0.6945723295211792,0.6790615320205688,0.5214987397193909,0.7151001691818237,0.6467739343643188,0.8505630493164062,0.7426111698150635,0.7339602708816528,0.4755275249481201,0.7591872215270996,0.7106330990791321
0.7912284135818481,0.69451504945755,0.6791049838066101,0.5214661955833435,0.7148966789245605,0.6470115780830383,0.8518925309181213,0.7445322275161743,0.7355988621711731,0.4728139340877533,0.7619282007217407,0.7113236784934998
0.7912319302558899,0.6946128010749817,0.6796892285346985,0.5215278267860413,0.7143283486366272,0.6485373973846436,0.851132333278656,0.7432920336723328,0.7345842719078064,0.4731288254261017,0.7600839138031006,0.7110092043876648
