auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9745070934295654,0.9082986116409302,0.9058921933174133,0.1953292042016983,0.929219663143158,0.8839116096496582,0.9741586446762085,0.9069656729698181,0.9057750701904297,0.19749876856803894,0.9164652824401855,0.8955602645874023
0.9745723009109497,0.9084146022796631,0.9060232043266296,0.19508963823318481,0.9292330741882324,0.8841478824615479,0.9742535948753357,0.9075868725776672,0.9054310917854309,0.1962554156780243,0.9259599447250366,0.8860199451446533
0.9746160507202148,0.9084849953651428,0.9060985445976257,0.19490070641040802,0.929293155670166,0.8842337727546692,0.974105954170227,0.9073154330253601,0.9040020108222961,0.19705583155155182,0.9363210797309875,0.8740763068199158
0.9746611714363098,0.9086114168167114,0.9062274694442749,0.1947258859872818,0.9294325113296509,0.8843529224395752,0.9741993546485901,0.9073174595832825,0.9055781364440918,0.19660663604736328,0.9218394160270691,0.8901044726371765
0.974705159664154,0.9086532592773438,0.9062697291374207,0.1945626139640808,0.9294371604919434,0.8844384551048279,0.9742451310157776,0.9076895713806152,0.9050483107566833,0.19622376561164856,0.9305605888366699,0.8811296224594116
0.9747481346130371,0.908776044845581,0.9064003229141235,0.19440098106861115,0.9295473098754883,0.8845821022987366,0.9740856885910034,0.9058012962341309,0.9007063508033752,0.2002452164888382,0.9508300423622131,0.8558611869812012
0.974769115447998,0.9088386297225952,0.9064595103263855,0.19431164860725403,0.9296205639839172,0.884636402130127,0.9745343923568726,0.9079499840736389,0.9062259197235107,0.19544948637485504,0.9224410057067871,0.8907980918884277
0.9748072624206543,0.9088961482048035,0.9065209627151489,0.19418103992938995,0.9296473860740662,0.8847312331199646,0.9743573069572449,0.9077529311180115,0.9060339331626892,0.19612720608711243,0.9221561551094055,0.8906934261322021
0.9748412370681763,0.9089776873588562,0.9066042304039001,0.1940479427576065,0.9297069311141968,0.8848416209220886,0.9744960069656372,0.907736599445343,0.9062871336936951,0.19576258957386017,0.9197251796722412,0.8934548497200012
0.9748613834381104,0.909027636051178,0.9066603183746338,0.1939728558063507,0.9297299981117249,0.8849241733551025,0.9735745191574097,0.9057775139808655,0.9045845866203308,0.19951269030570984,0.9151695966720581,0.894465982913971
