auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9729876518249512,0.9054547548294067,0.9029498100280762,0.2011789232492447,0.9267726540565491,0.8804625272750854,0.9696582555770874,0.8977962136268616,0.8920302987098694,0.21582692861557007,0.9440542459487915,0.8457099199295044
0.9734902381896973,0.9063363671302795,0.903873085975647,0.19920951128005981,0.9274269342422485,0.8816485404968262,0.9718650579452515,0.9039197564125061,0.9005252718925476,0.20489098131656647,0.9322163462638855,0.8711851835250854
0.9737130999565125,0.9067733287811279,0.904318630695343,0.19835829734802246,0.9278769493103027,0.8820962905883789,0.9723243117332458,0.9043329358100891,0.9004351496696472,0.20430490374565125,0.9374765753746033,0.8664520978927612
0.9738423228263855,0.9069801568984985,0.9045273065567017,0.1978529393672943,0.9280834794044495,0.8823153972625732,0.9715647101402283,0.9029907584190369,0.9004188179969788,0.20565597712993622,0.9238449931144714,0.8783892393112183
0.9739407300949097,0.907221257686615,0.9047831892967224,0.19748881459236145,0.9282484650611877,0.8826548457145691,0.9722910523414612,0.9041067957878113,0.9018687009811401,0.2033885419368744,0.9224029779434204,0.8824492692947388
0.9740001559257507,0.9073305130004883,0.9048851728439331,0.19726306200027466,0.9283583164215088,0.882769763469696,0.9740906357765198,0.9073690176010132,0.9053879976272583,0.19688935577869415,0.9240809082984924,0.8876650929450989
0.9740492105484009,0.90740966796875,0.9049779176712036,0.1970723569393158,0.9283928275108337,0.8829030394554138,0.9735367894172668,0.9063917398452759,0.90387362241745,0.1989806443452835,0.9276972413063049,0.8814842104911804
0.9740853309631348,0.9074768424034119,0.9050418734550476,0.1969202756881714,0.9284871816635132,0.8829438090324402,0.9725741744041443,0.9040835499763489,0.9024040699005127,0.20290206372737885,0.91744464635849,0.8880797624588013
0.9741169810295105,0.9075382351875305,0.9051069617271423,0.1968098282814026,0.92851722240448,0.883043646812439,0.9742422699928284,0.907008707523346,0.90268474817276,0.19831474125385284,0.9453803300857544,0.8639310598373413
0.9741578698158264,0.9076103568077087,0.9051809906959534,0.19667398929595947,0.9286098480224609,0.8830971121788025,0.9738352298736572,0.9067906141281128,0.9029190540313721,0.19867610931396484,0.9407712817192078,0.8682435154914856
