auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9700709581375122,0.9004389047622681,0.8977681994438171,0.21241475641727448,0.9220201969146729,0.8748523592948914,0.9671395421028137,0.8929857611656189,0.886288046836853,0.22630023956298828,0.9441556930541992,0.8353818655014038
0.9719461798667908,0.9035966992378235,0.9010165929794312,0.20543085038661957,0.9251968264579773,0.8781797289848328,0.9703003764152527,0.9007682204246521,0.8972134590148926,0.2113223373889923,0.9294252991676331,0.867401123046875
0.9721145033836365,0.903853178024292,0.901273250579834,0.20482538640499115,0.925520658493042,0.8783764243125916,0.9565674662590027,0.8880881667137146,0.8791331648826599,0.27485087513923645,0.9540348052978516,0.815464973449707
0.972206175327301,0.9040323495864868,0.901462733745575,0.20450271666049957,0.9255945682525635,0.8786836862564087,0.9701046347618103,0.899524986743927,0.8938947916030884,0.21459345519542694,0.9456656575202942,0.8477587103843689
0.9722536206245422,0.9041091799736023,0.9015367031097412,0.20433825254440308,0.9257060885429382,0.8787264823913574,0.9705654978752136,0.8998345136642456,0.8939551115036011,0.21379317343235016,0.9483779072761536,0.8457018733024597
0.9723035097122192,0.9041743278503418,0.9016034007072449,0.2041555643081665,0.9257687330245972,0.878798246383667,0.963941216468811,0.8694899082183838,0.8509770035743713,0.2916564345359802,0.9895182251930237,0.7468911409378052
0.9723355174064636,0.9042752981185913,0.9017041921615601,0.20402558147907257,0.925919234752655,0.8788501024246216,0.9693059921264648,0.8994080424308777,0.8969318866729736,0.2148841768503189,0.9184801578521729,0.8766204118728638
0.972346842288971,0.9043160080909729,0.9017535448074341,0.20398715138435364,0.9258629679679871,0.8790013194084167,0.9668128490447998,0.8888553977012634,0.8904894590377808,0.23481671512126923,0.8768424391746521,0.9047940373420715
0.9723531007766724,0.9043349623680115,0.901764988899231,0.20396952331066132,0.9259605407714844,0.8789337277412415,0.9648543000221252,0.8884840607643127,0.8824006915092468,0.24003878235816956,0.9321919083595276,0.8379184007644653
0.9723453521728516,0.9043284058570862,0.9017622470855713,0.2039899379014969,0.9258906841278076,0.8789974451065063,0.9658939838409424,0.8893617391586304,0.8899264335632324,0.23537017405033112,0.88466477394104,0.8954665660858154
