auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.800435483455658,0.7022914290428162,0.6821990013122559,0.51120525598526,0.7312920689582825,0.6395230889320374,0.8561385869979858,0.7483881711959839,0.7355177998542786,0.46735724806785583,0.7748171091079712,0.7003025412559509
0.8004912734031677,0.7021574378013611,0.6815609335899353,0.5109695792198181,0.7319015860557556,0.6379510760307312,0.8575519323348999,0.750315248966217,0.7398341298103333,0.46599194407463074,0.7719143033027649,0.7105975151062012
0.8007826209068298,0.702410876750946,0.6816034317016602,0.5107054114341736,0.7325546741485596,0.6375254988670349,0.8544400334358215,0.7457143664360046,0.7313752770423889,0.4680018424987793,0.7747239470481873,0.692915678024292
0.8007727861404419,0.702380895614624,0.6810014247894287,0.5106353759765625,0.7334164977073669,0.6358246207237244,0.8553256988525391,0.746577262878418,0.7308797836303711,0.4677697718143463,0.7787863612174988,0.6888096332550049
0.800830066204071,0.7025218605995178,0.6806075572967529,0.5106037855148315,0.7344419956207275,0.6343702077865601,0.8561599254608154,0.7474223971366882,0.7326000332832336,0.4668773412704468,0.7779096961021423,0.692570149898529
0.8008210062980652,0.70248943567276,0.6806819438934326,0.5105900168418884,0.7342391610145569,0.6346425414085388,0.8545369505882263,0.745476484298706,0.7302946448326111,0.4676927328109741,0.7762737274169922,0.6897386312484741
0.8008400201797485,0.7025144696235657,0.6804375648498535,0.5105205774307251,0.7346988916397095,0.6338743567466736,0.8541588187217712,0.7451515197753906,0.7293099761009216,0.4684717655181885,0.7772914171218872,0.6871970295906067
0.8008313179016113,0.7024571895599365,0.6803525686264038,0.5105470418930054,0.734667181968689,0.6337532997131348,0.8550175428390503,0.746568500995636,0.7310326099395752,0.46663305163383484,0.7784093022346497,0.6893840432167053
0.8008714914321899,0.7025071978569031,0.6805620789527893,0.5104519128799438,0.7344664335250854,0.6342793107032776,0.8549603223800659,0.7463977336883545,0.7317124605178833,0.4663808345794678,0.7763409614562988,0.6922186017036438
0.800909161567688,0.7025476098060608,0.6801079511642456,0.5104954242706299,0.7353122234344482,0.632853627204895,0.8547743558883667,0.7465357184410095,0.7327109575271606,0.46660929918289185,0.7746389508247375,0.695370614528656
