auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9741987586021423,0.907707691192627,0.9052820205688477,0.1964762955904007,0.9286506772041321,0.8832627534866333,0.973884642124176,0.9066133499145508,0.9023793339729309,0.1990009844303131,0.9439125061035156,0.8646011352539062
0.9742839336395264,0.9078943729400635,0.9054746627807617,0.19615821540355682,0.9288426637649536,0.8834542036056519,0.974209189414978,0.9078155159950256,0.9052784442901611,0.1963958591222763,0.9297410845756531,0.8823050260543823
0.9743512868881226,0.9080073833465576,0.9055966138839722,0.1959063857793808,0.9288579821586609,0.8836819529533386,0.9729089736938477,0.9037787914276123,0.9031335711479187,0.20395372807979584,0.9083093404769897,0.8982304930686951
0.9743995070457458,0.9081025123596191,0.9056970477104187,0.19570936262607574,0.9289683699607849,0.8837655782699585,0.9736854434013367,0.906827449798584,0.9036436080932617,0.19856777787208557,0.9344044327735901,0.8750859498977661
0.9744374752044678,0.908157229423523,0.9057570695877075,0.195564866065979,0.9289978742599487,0.8838513493537903,0.9734004139900208,0.9053673148155212,0.904075026512146,0.19998088479042053,0.9155838489532471,0.8930752873420715
0.9744914770126343,0.908220648765564,0.9058164358139038,0.1953776478767395,0.9290732741355896,0.8839050531387329,0.9720731377601624,0.9012254476547241,0.9010618925094604,0.20682267844676971,0.9016900062561035,0.9006468653678894
0.9745238423347473,0.9083240628242493,0.9059359431266785,0.1952476054430008,0.9291013479232788,0.8840978741645813,0.9732781648635864,0.9062382578849792,0.9033471941947937,0.19940871000289917,0.9309163093566895,0.8776034712791443
0.9745575189590454,0.908418595790863,0.9060275554656982,0.19512765109539032,0.9292210340499878,0.88416987657547,0.9743468165397644,0.9070144891738892,0.9026702046394348,0.1980672925710678,0.9456042051315308,0.8637137413024902
0.9745903015136719,0.9084115028381348,0.9060155749320984,0.19498567283153534,0.9292309284210205,0.884143590927124,0.9738300442695618,0.907075047492981,0.9041481018066406,0.19800646603107452,0.9323750138282776,0.8778178095817566
0.9746058583259583,0.9084606766700745,0.9060748815536499,0.1949329823255539,0.9292486310005188,0.884230375289917,0.973164439201355,0.904380738735199,0.9035424590110779,0.20117495954036713,0.9105756282806396,0.8968362808227539
