auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9688124060630798,0.8988117575645447,0.894113302230835,0.21779485046863556,0.9370196461677551,0.855080246925354,0.9731534123420715,0.904448390007019,0.8998939394950867,0.20191434025764465,0.9435993432998657,0.8603193163871765
0.9688188433647156,0.8989648222923279,0.894304096698761,0.21775594353675842,0.93699049949646,0.8554388880729675,0.9723544716835022,0.9032198786735535,0.8986594080924988,0.20465800166130066,0.9417986273765564,0.8595585823059082
0.9688317179679871,0.8991222381591797,0.8944867253303528,0.2177325040102005,0.9370087385177612,0.8557572960853577,0.972378134727478,0.9007041454315186,0.8943628072738647,0.20602284371852875,0.9539087414741516,0.8420966267585754
0.96879643201828,0.8990574479103088,0.8943874835968018,0.2178608775138855,0.9371403455734253,0.855480968952179,0.9722830057144165,0.9028916358947754,0.8982753753662109,0.20481370389461517,0.9417815208435059,0.8588764667510986
0.9687350988388062,0.8988779187202454,0.8942216038703918,0.21806974709033966,0.9368228316307068,0.855427622795105,0.9725474715232849,0.9028167724609375,0.8975688219070435,0.2045067995786667,0.9474458694458008,0.8529455065727234
0.9686811566352844,0.898836612701416,0.8941627740859985,0.21827127039432526,0.9368389248847961,0.8553223013877869,0.9712451100349426,0.9014483094215393,0.8971336483955383,0.20791631937026978,0.9369423389434814,0.860831618309021
0.9686585664749146,0.8988531827926636,0.8942074775695801,0.21838432550430298,0.9366720914840698,0.855532169342041,0.9705934524536133,0.899023711681366,0.8936548829078674,0.21041519939899445,0.9425309300422668,0.8498660326004028
0.9686154723167419,0.8987421989440918,0.8940820097923279,0.21853463351726532,0.9365832209587097,0.8553870320320129,0.972104549407959,0.9017633199691772,0.8962496519088745,0.2060609757900238,0.948151707649231,0.8500077724456787
0.9685240983963013,0.8985468149185181,0.8938646912574768,0.2188701331615448,0.9365377426147461,0.8550153970718384,0.9726360440254211,0.902046799659729,0.8962411284446716,0.20452669262886047,0.9512625336647034,0.8475152850151062
0.9684450626373291,0.8984160423278809,0.893722653388977,0.21914424002170563,0.9363841414451599,0.8548954725265503,0.972470760345459,0.9034770727157593,0.8988682627677917,0.20393919944763184,0.9426159262657166,0.8592635989189148
