auc,binary_accuracy,f1_score,loss,precision,recall,val_auc,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0.9687562584877014,0.8984938859939575,0.8936257362365723,0.2180202752351761,0.9379740953445435,0.8534050583839417,0.9714326858520508,0.8984545469284058,0.8917245268821716,0.2089705616235733,0.9535205960273743,0.8377446532249451
0.9687483906745911,0.8984673619270325,0.8936067223548889,0.21805448830127716,0.9379096031188965,0.8534151911735535,0.9718304872512817,0.9013048410415649,0.8959206342697144,0.20634625852108002,0.946225643157959,0.8509703278541565
0.9687657356262207,0.8985515236854553,0.8936890959739685,0.21793146431446075,0.9380118250846863,0.8534892201423645,0.9715774059295654,0.9009602665901184,0.895679235458374,0.20702607929706573,0.944770097732544,0.8517100214958191
0.9687577486038208,0.8984887003898621,0.8936339020729065,0.21799959242343903,0.9378564953804016,0.853516161441803,0.9720680117607117,0.8992277383804321,0.8924353122711182,0.20711424946784973,0.9553938508033752,0.8375598788261414
0.9687730073928833,0.8985073566436768,0.8936597108840942,0.21792370080947876,0.9378864765167236,0.853524923324585,0.9720752239227295,0.9008688926696777,0.8947893977165222,0.2068255990743637,0.951823890209198,0.8444804549217224
0.9688056707382202,0.8985649943351746,0.8937037587165833,0.21784035861492157,0.9380295872688293,0.853499710559845,0.9727520942687988,0.9041982293128967,0.8997870683670044,0.20324759185314178,0.9419100880622864,0.861528754234314
0.9688246846199036,0.8985949754714966,0.8937456607818604,0.2177949845790863,0.9379578828811646,0.8536384701728821,0.9725980162620544,0.9026209712028503,0.8971366286277771,0.20427338778972626,0.9492963552474976,0.8506778478622437
0.9688102006912231,0.8985010981559753,0.893648087978363,0.217814102768898,0.9379061460494995,0.8534910678863525,0.9717144966125488,0.9012908339500427,0.8961414694786072,0.20650094747543335,0.9441163539886475,0.8530762195587158
0.9688012599945068,0.8985740542411804,0.8937230706214905,0.21782143414020538,0.9379571676254272,0.8535942435264587,0.9712430834770203,0.9006770849227905,0.8955888152122498,0.2079433798789978,0.9426125884056091,0.8533040881156921
0.9688141345977783,0.898620069026947,0.8937797546386719,0.21776741743087769,0.9379767179489136,0.8536725044250488,0.9721873998641968,0.901975154876709,0.89652419090271,0.20569884777069092,0.9479535818099976,0.8506543040275574
